inference	item	correct	crossing	subform.id	{Prep}	{E/D}	{Comp}	{Conn}	connective.summ	surprisal.idx
That is the bride that slapped the priest, in short, the priest slapped the bride.	6	False	True	1		That is	that	, in short, 	True	53
This is the bride that slapped the priest, in short, the priest slapped the bride.	6	False	True	1		This is	that	, in short, 	True	53
Here is the bride that slapped the priest, in short, the priest slapped the bride.	6	False	True	1		Here is	that	, in short, 	True	53
That is the bride that slapped the priest, in short, the priest slapped the bride.	6	False	True	1		That is	that	, in short, 	True	53
This is the bride that slapped the priest, in short, the priest slapped the bride.	6	False	True	1		This is	that	, in short, 	True	53
Here is the bride that slapped the priest, in short, the priest slapped the bride.	6	False	True	1		Here is	that	, in short, 	True	53
That is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		That is	that	; in short, 	True	53
This is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		This is	that	; in short, 	True	53
Here is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		Here is	that	; in short, 	True	53
That is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		That is	that	; in short, 	True	53
This is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		This is	that	; in short, 	True	53
Here is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		Here is	that	; in short, 	True	53
That is the bride that slapped the priest, by contrast, the priest slapped the bride.	6	False	True	1		That is	that	, by contrast, 	False	54
This is the bride that slapped the priest, by contrast, the priest slapped the bride.	6	False	True	1		This is	that	, by contrast, 	False	54
Here is the bride that slapped the priest, by contrast, the priest slapped the bride.	6	False	True	1		Here is	that	, by contrast, 	False	54
That is the bride that slapped the priest; by contrast, the priest slapped the bride.	6	False	True	1		That is	that	; by contrast, 	False	54
This is the bride that slapped the priest; by contrast, the priest slapped the bride.	6	False	True	1		This is	that	; by contrast, 	False	54
Here is the bride that slapped the priest; by contrast, the priest slapped the bride.	6	False	True	1		Here is	that	; by contrast, 	False	54
That is the bride that slapped the priest, on the other hand, the priest slapped the bride.	6	False	True	1		That is	that	, on the other hand, 	False	60
This is the bride that slapped the priest, on the other hand, the priest slapped the bride.	6	False	True	1		This is	that	, on the other hand, 	False	60
Here is the bride that slapped the priest, on the other hand, the priest slapped the bride.	6	False	True	1		Here is	that	, on the other hand, 	False	60
That is the bride that slapped the priest; on the other hand, the priest slapped the bride.	6	False	True	1		That is	that	; on the other hand, 	False	60
This is the bride that slapped the priest; on the other hand, the priest slapped the bride.	6	False	True	1		This is	that	; on the other hand, 	False	60
Here is the bride that slapped the priest; on the other hand, the priest slapped the bride.	6	False	True	1		Here is	that	; on the other hand, 	False	60
That is the bride that slapped the priest, thus, the priest slapped the bride.	6	False	True	1		That is	that	, thus, 	True	47
This is the bride that slapped the priest, thus, the priest slapped the bride.	6	False	True	1		This is	that	, thus, 	True	47
Here is the bride that slapped the priest, thus, the priest slapped the bride.	6	False	True	1		Here is	that	, thus, 	True	47
That is the bride that slapped the priest; thus, the priest slapped the bride.	6	False	True	1		That is	that	; thus, 	True	47
This is the bride that slapped the priest; thus, the priest slapped the bride.	6	False	True	1		This is	that	; thus, 	True	47
Here is the bride that slapped the priest; thus, the priest slapped the bride.	6	False	True	1		Here is	that	; thus, 	True	47
That is the bride that slapped the priest, that is, the priest slapped the bride.	6	False	True	1		That is	that	, that is, 	True	50
This is the bride that slapped the priest, that is, the priest slapped the bride.	6	False	True	1		This is	that	, that is, 	True	50
Here is the bride that slapped the priest, that is, the priest slapped the bride.	6	False	True	1		Here is	that	, that is, 	True	50
That is the bride that slapped the priest; that is, the priest slapped the bride.	6	False	True	1		That is	that	; that is, 	True	50
This is the bride that slapped the priest; that is, the priest slapped the bride.	6	False	True	1		This is	that	; that is, 	True	50
Here is the bride that slapped the priest; that is, the priest slapped the bride.	6	False	True	1		Here is	that	; that is, 	True	50
That is the bride that slapped the priest, therefore, the priest slapped the bride.	6	False	True	1		That is	that	, therefore, 	True	52
This is the bride that slapped the priest, therefore, the priest slapped the bride.	6	False	True	1		This is	that	, therefore, 	True	52
Here is the bride that slapped the priest, therefore, the priest slapped the bride.	6	False	True	1		Here is	that	, therefore, 	True	52
That is the bride that slapped the priest; therefore, the priest slapped the bride.	6	False	True	1		That is	that	; therefore, 	True	52
This is the bride that slapped the priest; therefore, the priest slapped the bride.	6	False	True	1		This is	that	; therefore, 	True	52
Here is the bride that slapped the priest; therefore, the priest slapped the bride.	6	False	True	1		Here is	that	; therefore, 	True	52
That is the bride that slapped the priest, in short, the priest slapped the bride.	6	False	True	1		That is	that	, in short, 	True	51
This is the bride that slapped the priest, in short, the priest slapped the bride.	6	False	True	1		This is	that	, in short, 	True	51
Here is the bride that slapped the priest, in short, the priest slapped the bride.	6	False	True	1		Here is	that	, in short, 	True	51
That is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		That is	that	; in short, 	True	51
This is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		This is	that	; in short, 	True	51
Here is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		Here is	that	; in short, 	True	51
That is the bride that slapped the priest, by contrast, the priest slapped the bride.	6	False	True	1		That is	that	, by contrast, 	False	56
That is the bride that slapped the priest; by contrast, the priest slapped the bride.	6	False	True	1		That is	that	; by contrast, 	False	56
That is the bride that slapped the priest, on the other hand, the priest slapped the bride.	6	False	True	1		That is	that	, on the other hand, 	False	62
That is the bride that slapped the priest; on the other hand, the priest slapped the bride.	6	False	True	1		That is	that	; on the other hand, 	False	62
That is the bride that slapped the priest, thus, the priest slapped the bride.	6	False	True	1		That is	that	, thus, 	True	49
That is the bride that slapped the priest; thus, the priest slapped the bride.	6	False	True	1		That is	that	; thus, 	True	49
That is the bride that slapped the priest, that is, the priest slapped the bride.	6	False	True	1		That is	that	, that is, 	True	52
That is the bride that slapped the priest; that is, the priest slapped the bride.	6	False	True	1		That is	that	; that is, 	True	52
That is the bride that slapped the priest, therefore, the priest slapped the bride.	6	False	True	1		That is	that	, therefore, 	True	54
That is the bride that slapped the priest; therefore, the priest slapped the bride.	6	False	True	1		That is	that	; therefore, 	True	54
That is the bride that slapped the priest, in short, the priest slapped the bride.	6	False	True	1		That is	that	, in short, 	True	53
That is the bride that slapped the priest; in short, the priest slapped the bride.	6	False	True	1		That is	that	; in short, 	True	53
This is the bride that slapped the priest, by contrast, the priest slapped the bride.	6	False	True	1		This is	that	, by contrast, 	False	56
This is the bride that slapped the priest; by contrast, the priest slapped the bride.	6	False	True	1		This is	that	; by contrast, 	False	56
This is the bride that slapped the priest, on the other hand, the priest slapped the bride.	6	False	True	1		This is	that	, on the other hand, 	False	62
This is the bride that slapped the priest; on the other hand, the priest slapped the bride.	6	False	True	1		This is	that	; on the other hand, 	False	62
This is the bride that slapped the priest, thus, the priest slapped the bride.	6	False	True	1		This is	that	, thus, 	True	49
This is the bride that slapped the priest; thus, the priest slapped the bride.	6	False	True	1		This is	that	; thus, 	True	49
This is the bride that slapped the priest, that is, the priest slapped the bride.	6	False	True	1		This is	that	, that is, 	True	52
This is the bride that slapped the priest; that is, the priest slapped the bride.	6	False	True	1		This is	that	; that is, 	True	52
This is the bride that slapped the priest, therefore, the priest slapped the bride.	6	False	True	1		This is	that	, therefore, 	True	54
