inference	item	correct	crossing	{Prep}	{E/D}	{Comp}	{Conn}	surprisal_idx
The senator that the journalist pestered wrote; by contrast, the senator wrote.	11	True	False			that	; by contrast, 	61
The senator that the journalist pestered wrote; in short, the senator wrote.	11	True	False			that	; in short, 	58
The senator that the journalist pestered wrote; by contrast, the journalist pestered the senator.	11	True	False			that	; by contrast, 	63
The senator that the journalist pestered wrote; in short, the journalist pestered the senator.	11	True	False			that	; in short, 	60
The senator that the journalist pestered wrote; by contrast, the journalist pestered the senator.	11	True	False			that	; by contrast, 	61
The senator that the journalist pestered wrote; in short, the journalist pestered the senator.	11	True	False			that	; in short, 	58
The senator that the journalist pestered wrote; by contrast, the journalist wrote.	11	False	False			that	; by contrast, 	63
The senator that the journalist pestered wrote; in short, the journalist wrote.	11	False	False			that	; in short, 	60
The senator that the journalist pestered wrote; by contrast, the journalist wrote.	11	False	False			that	; by contrast, 	61
The senator that the journalist pestered wrote; in short, the journalist wrote.	11	False	False			that	; in short, 	58
The senator that the journalist pestered wrote; by contrast, the senator pestered the journalist.	11	False	False			that	; by contrast, 	63
The senator that the journalist pestered wrote; in short, the senator pestered the journalist.	11	False	False			that	; in short, 	60
The senator that the journalist pestered wrote; by contrast, the senator pestered the journalist.	11	False	False			that	; by contrast, 	61
The senator that the journalist pestered wrote; in short, the senator pestered the journalist.	11	False	False			that	; in short, 	58
The journalist that the senator pestered fumed; by contrast, the journalist fumed.	11	True	False			that	; by contrast, 	63
The journalist that the senator pestered fumed; in short, the journalist fumed.	11	True	False			that	; in short, 	60
The journalist that the senator pestered fumed; by contrast, the journalist fumed.	11	True	False			that	; by contrast, 	61
The journalist that the senator pestered fumed; in short, the journalist fumed.	11	True	False			that	; in short, 	58
The journalist that the senator pestered fumed; by contrast, the senator pestered the journalist.	11	True	False			that	; by contrast, 	63
The journalist that the senator pestered fumed; in short, the senator pestered the journalist.	11	True	False			that	; in short, 	60
The journalist that the senator pestered fumed; by contrast, the senator pestered the journalist.	11	True	False			that	; by contrast, 	61
The journalist that the senator pestered fumed; in short, the senator pestered the journalist.	11	True	False			that	; in short, 	58
The journalist that the senator pestered fumed; by contrast, the senator fumed.	11	False	False			that	; by contrast, 	63
The journalist that the senator pestered fumed; in short, the senator fumed.	11	False	False			that	; in short, 	60
The journalist that the senator pestered fumed; by contrast, the senator fumed.	11	False	False			that	; by contrast, 	61
The journalist that the senator pestered fumed; in short, the senator fumed.	11	False	False			that	; in short, 	58
The journalist that the senator pestered fumed; by contrast, the journalist pestered the senator.	11	False	False			that	; by contrast, 	63
The journalist that the senator pestered fumed; in short, the journalist pestered the senator.	11	False	False			that	; in short, 	60
The journalist that the senator pestered fumed; by contrast, the journalist pestered the senator.	11	False	False			that	; by contrast, 	61
The journalist that the senator pestered fumed; in short, the journalist pestered the senator.	11	False	False			that	; in short, 	58
The senator that the journalist pestered fumed; by contrast, the senator fumed.	11	True	False			that	; by contrast, 	63
The senator that the journalist pestered fumed; in short, the senator fumed.	11	True	False			that	; in short, 	60
The senator that the journalist pestered fumed; by contrast, the senator fumed.	11	True	False			that	; by contrast, 	61
The senator that the journalist pestered fumed; in short, the senator fumed.	11	True	False			that	; in short, 	58
The senator that the journalist pestered fumed; by contrast, the journalist pestered the senator.	11	True	False			that	; by contrast, 	63
The senator that the journalist pestered fumed; in short, the journalist pestered the senator.	11	True	False			that	; in short, 	60
The senator that the journalist pestered fumed; by contrast, the journalist pestered the senator.	11	True	False			that	; by contrast, 	61
The senator that the journalist pestered fumed; in short, the journalist pestered the senator.	11	True	False			that	; in short, 	58
The senator that the journalist pestered fumed; by contrast, the journalist fumed.	11	False	False			that	; by contrast, 	63
The senator that the journalist pestered fumed; in short, the journalist fumed.	11	False	False			that	; in short, 	60
The senator that the journalist pestered fumed; by contrast, the journalist fumed.	11	False	False			that	; by contrast, 	61
The senator that the journalist pestered fumed; in short, the journalist fumed.	11	False	False			that	; in short, 	58
The senator that the journalist pestered fumed; by contrast, the senator pestered the journalist.	11	False	False			that	; by contrast, 	63
The senator that the journalist pestered fumed; in short, the senator pestered the journalist.	11	False	False			that	; in short, 	60
The senator that the journalist pestered fumed; by contrast, the senator pestered the journalist.	11	False	False			that	; by contrast, 	61
The senator that the journalist pestered fumed; in short, the senator pestered the journalist.	11	False	False			that	; in short, 	58
The ant that the grasshopper saw worked; by contrast, the ant worked.	12	True	False			that	; by contrast, 	56
The ant that the grasshopper saw worked; in short, the ant worked.	12	True	False			that	; in short, 	53
The ant that the grasshopper saw worked; by contrast, the ant worked.	12	True	False			that	; by contrast, 	54
The ant that the grasshopper saw worked; in short, the ant worked.	12	True	False			that	; in short, 	51
The ant that the grasshopper saw worked; by contrast, the grasshopper saw the ant.	12	True	False			that	; by contrast, 	56
The ant that the grasshopper saw worked; in short, the grasshopper saw the ant.	12	True	False			that	; in short, 	53
The ant that the grasshopper saw worked; by contrast, the grasshopper saw the ant.	12	True	False			that	; by contrast, 	54
The ant that the grasshopper saw worked; in short, the grasshopper saw the ant.	12	True	False			that	; in short, 	51
The ant that the grasshopper saw worked; by contrast, the grasshopper worked.	12	False	False			that	; by contrast, 	56
The ant that the grasshopper saw worked; in short, the grasshopper worked.	12	False	False			that	; in short, 	53
The ant that the grasshopper saw worked; by contrast, the grasshopper worked.	12	False	False			that	; by contrast, 	54
The ant that the grasshopper saw worked; in short, the grasshopper worked.	12	False	False			that	; in short, 	51
The ant that the grasshopper saw worked; by contrast, the ant saw the grasshopper.	12	False	False			that	; by contrast, 	56
The ant that the grasshopper saw worked; in short, the ant saw the grasshopper.	12	False	False			that	; in short, 	53
The ant that the grasshopper saw worked; by contrast, the ant saw the grasshopper.	12	False	False			that	; by contrast, 	54
The ant that the grasshopper saw worked; in short, the ant saw the grasshopper.	12	False	False			that	; in short, 	51
The grasshopper that the ant saw worked; by contrast, the grasshopper worked.	12	True	False			that	; by contrast, 	56
The grasshopper that the ant saw worked; in short, the grasshopper worked.	12	True	False			that	; in short, 	53
The grasshopper that the ant saw worked; by contrast, the grasshopper worked.	12	True	False			that	; by contrast, 	54
The grasshopper that the ant saw worked; in short, the grasshopper worked.	12	True	False			that	; in short, 	51
The grasshopper that the ant saw worked; by contrast, the ant saw the grasshopper.	12	True	False			that	; by contrast, 	56
The grasshopper that the ant saw worked; in short, the ant saw the grasshopper.	12	True	False			that	; in short, 	53
The grasshopper that the ant saw worked; by contrast, the ant saw the grasshopper.	12	True	False			that	; by contrast, 	54
The grasshopper that the ant saw worked; in short, the ant saw the grasshopper.	12	True	False			that	; in short, 	51
The grasshopper that the ant saw worked; by contrast, the ant worked.	12	False	False			that	; by contrast, 	56
The grasshopper that the ant saw worked; in short, the ant worked.	12	False	False			that	; in short, 	53
The grasshopper that the ant saw worked; by contrast, the ant worked.	12	False	False			that	; by contrast, 	54
The grasshopper that the ant saw worked; in short, the ant worked.	12	False	False			that	; in short, 	51
The grasshopper that the ant saw worked; by contrast, the grasshopper saw the ant.	12	False	False			that	; by contrast, 	56
The grasshopper that the ant saw worked; in short, the grasshopper saw the ant.	12	False	False			that	; in short, 	53
The grasshopper that the ant saw worked; by contrast, the grasshopper saw the ant.	12	False	False			that	; by contrast, 	54
